0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1s_area,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_3,1alloc_4,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,3volume,3s_area,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4s_area,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,6volume,6demand,6up_spill,6ww_inflow,6catch_inflow,6evap,6ds_spill,6alloc_0,6alloc_1,6alloc_2,6alloc_3,6alloc_4,7volume,7demand,7up_spill,7ww_inflow,7catch_inflow,7evap,7ds_spill,8volume,8demand,8up_spill,8ww_inflow,8catch_inflow,8evap,8ds_spill,9volume,9demand,9up_spill,9ww_inflow,9catch_inflow,9evap,9ds_spill,10demand,10up_spill,10ww_inflow,10catch_inflow,10ds_spill,11volume,11s_area,11demand,11up_spill,11ww_inflow,11catch_inflow,11evap,11ds_spill,18demand,19demand
6349,1,240.254,0,0,2179.41,-3.6443,1942.8,14700,1,479.397,1942.8,61.0619,2254.79,-71.5063,3850.76,14700,20000,2789.66,90.9764,0,0,254.986,-22.3065,186.316,200,1,4.05434,0,0,18.3132,-0.0340907,14.293,2909,1,58.9704,0,0,479.196,-1.70453,421.931,449,1,9.102,0,0,437.992,-0.722723,429.612,10297.6,183.629,865.836,147.933,7358.05,-47.5224,8235.71,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,122.489,0,122.489,0,0,4156.67,0,1363.4,0,5520.07,0,0,1942.8,0,0,0,1942.8,0,5520.07,0,2254.79,7774.86,0,1,0,16319.4,0,0,0,16319.4,15.4,63.7
6349,1,263.761,0,0,1596.57,-29.0117,1361.82,14700,1,514.212,1361.82,57.6346,3625.15,-279.246,4809.65,14700,20000,2789.66,97.5835,0,0,328.215,-10.0548,240.686,200,1,3.35452,0,0,12.53,-0.271391,9.44683,2909,1,48.7915,0,0,327.867,-13.5696,292.645,449,1,7.5309,0,0,299.675,-5.7535,297.897,10297.6,241.129,599.99,151.664,9267.4,-378.319,10156.2,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,162.3,0,162.3,0,0,5191.8,0,1790.57,0,6982.37,0,0,1361.82,0,0,0,1361.82,0,6982.37,0,3625.15,10607.5,0,1,0,21166.8,0,0,0,21166.8,15.4,63.7
6349,1,235.146,0,0,850.953,-19.1309,634.938,14700,1,397.108,634.938,63.2736,864.948,52.909,1113.14,14700,20000,2789.66,75.3603,0,0,321.714,-4.60246,250.956,200,1,3.3225,0,0,6.47117,-0.178961,3.32763,2909,1,48.3258,0,0,169.329,-8.94804,129.951,449,1,7.45901,0,0,154.769,-3.79397,151.104,10297.6,205.169,284.382,153.433,6795.66,-249.471,7277.78,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,143.783,0,143.783,0,0,1523.05,0,301.27,0,1824.32,0,0,634.938,0,0,0,634.938,0,1824.32,0,864.948,2689.27,0,1,0,10361.8,0,0,0,10361.8,15.4,63.7
6349,1,218.15,0,0,762.26,13.9234,530.187,14700,1,505.043,530.187,71.5126,457.722,-15.2365,569.615,14700,20000,2789.66,95.8434,0,0,451.984,-9.84205,365.983,200,1,3.64569,0,0,10.6719,0.130247,6.89592,2909,1,53.0266,0,0,279.247,6.51236,219.708,449,1,8.18458,0,0,255.235,2.76124,244.289,10297.6,193.576,470.893,127.7,7500.45,181.565,7723.9,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,146.062,0,146.062,0,0,889.481,0,134.553,0,1024.03,0,0,530.187,0,0,0,530.187,0,1024.03,0,457.722,1481.76,0,1,0,9717.7,0,0,0,9717.7,15.4,63.7
6349,1,264.651,0,0,746.02,-21.9975,503.366,14700,1,387.723,503.366,71.9981,1020.39,-52.2998,1260.33,14700,20000,2789.66,73.5793,0,0,249.26,3.6825,171.998,200,1,3.86371,0,0,5.91369,-0.205777,2.25575,2909,1,56.1977,0,0,154.741,-10.2888,108.833,449,1,8.67404,0,0,141.436,-4.36247,137.124,10297.6,251.696,248.212,120.449,6530.46,-286.853,6934.28,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,113.506,0,113.506,0,0,1668.94,0,27.4437,0,1696.38,0,0,503.366,0,0,0,503.366,0,1696.38,0,1020.39,2716.77,0,1,0,9936.55,0,0,0,9936.55,15.4,63.7
6349,1,225.314,0,0,1021.21,-1.00946,796.906,14700,1,381.079,796.906,87.3456,1377.74,-214.904,2095.82,14700,20000,2789.66,72.3184,0,0,431.041,-20.5603,379.283,200,1,3.61573,0,0,11.497,-0.009443,7.89067,2909,1,52.5908,0,0,300.837,-0.47215,248.719,449,1,8.11732,0,0,274.969,-0.200192,267.052,10297.6,253.481,523.661,139.361,7278.24,-13.1635,7700.94,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,160.405,0,160.405,0,0,2409.51,0,35.4448,0,2444.95,0,0,796.906,0,0,0,796.906,0,2444.95,0,1377.74,3822.69,0,1,0,12063.3,0,0,0,12063.3,15.4,63.7
6349,1,216.399,0,0,1679.88,24.8391,1438.64,14700,1,363.966,1438.64,74.3627,5430.98,-173.497,6753.52,14700,20000,2789.66,69.0709,0,0,572.518,-8.58945,512.037,200,1,3.64976,0,0,11.2765,0.232358,7.39443,2909,1,53.0857,0,0,295.069,11.6179,230.366,449,1,8.1937,0,0,269.697,4.92599,256.578,10297.6,212.671,494.338,122.594,6454.93,323.907,6535.28,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,302.273,0,302.273,0,0,7061.83,0,611.739,0,7673.57,0,0,1438.64,0,0,0,1438.64,0,7673.57,0,5430.98,13104.6,0,1,0,20454.1,0,0,0,20454.1,15.4,63.7
6349,1,218.463,0,0,2002.61,-40.7484,1824.9,14700,1,344.288,1824.9,72.6148,4218.18,-46.0581,5817.46,14700,20000,2789.66,65.3366,0,0,433.506,-19.8572,388.027,200,1,3.45949,0,0,16.2935,-0.381183,13.2152,2909,1,50.3183,0,0,426.346,-19.0591,395.087,449,1,7.76656,0,0,389.686,-8.08107,390,10297.6,169.16,798.302,113.65,9752.67,-531.369,11026.8,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,416.609,0,416.609,0,0,6104.17,0,1901.85,0,8006.03,0,0,1824.9,0,0,0,1824.9,0,8006.03,0,4218.18,12224.2,0,1,0,24055.7,0,0,0,24055.7,15.4,63.7
6349,1,216.923,0,0,3636.39,2.63066,3416.84,14700,1,344.369,3416.84,76.4338,4620.5,-282.144,8051.55,14700,20000,2789.66,65.3519,0,0,434.753,-47.4529,416.854,200,1,3.02337,0,0,16.2328,0.0246086,13.1848,2909,1,43.9749,0,0,424.759,1.23043,379.553,449,1,6.78746,0,0,388.235,0.521702,380.926,10297.6,222.698,773.664,97.1571,13750.1,34.3044,14363.9,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,304.839,0,304.839,0,0,8305.49,0,1151.23,0,9456.73,0,0,3416.84,0,0,0,3416.84,0,9456.73,0,4620.5,14077.2,0,1,0,29162.8,0,0,0,29162.8,15.4,63.7
6349,1,215.347,0,0,3220.03,-31.2684,3035.96,14700,1,368.223,3035.96,75.8948,3041.97,209.983,5575.62,14700,20000,2789.66,69.8788,0,0,613.115,23.5683,519.668,200,1,3.4915,0,0,14.4736,-0.292501,11.2746,2909,1,50.7838,0,0,378.725,-14.6251,342.566,449,1,7.83841,0,0,346.16,-6.20102,344.522,10297.6,214.65,698.363,91.931,13752.2,-407.746,14735.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,396.038,0,396.038,0,0,5829.62,0,887.695,0,6717.32,0,0,3035.96,0,0,0,3035.96,0,6717.32,0,3041.97,9759.29,0,1,0,25410.6,0,0,0,25410.6,15.4,63.7
6349,1,215.712,0,0,7486.6,-1.4733,7272.36,14700,1,355.924,7272.36,75.3435,12747.6,-400.317,20139.7,14700,20000,2789.66,67.5447,0,0,722.64,-41.5588,696.654,200,1,3.90008,0,0,29.606,-0.013782,25.7197,2909,1,56.7266,0,0,774.691,-0.6891,718.653,449,1,8.75567,0,0,708.077,-0.292178,699.614,10297.6,206.445,1443.99,96.6684,12873.9,-19.2121,14227.4,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,870.099,0,870.099,0,0,20411.3,0,3279.65,0,23691,0,0,7272.36,0,0,0,7272.36,0,23691,0,12747.6,36438.6,0,1,0,52232.7,0,0,0,52232.7,15.4,63.7
6349,1,191.847,0,0,2700.77,-0.905293,2509.83,14700,1,379.824,2509.83,75.4711,4028.88,209.986,6024.37,14700,20000,2789.66,72.0802,0,0,303.099,18.1721,212.847,200,1,3.68426,0,0,14.2572,-0.0084686,10.5814,2909,1,53.5876,0,0,373.064,-0.42343,319.9,449,1,8.27117,0,0,340.985,-0.179534,332.893,10297.6,204.88,663.374,101.273,6679.04,-11.8052,7250.61,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,263.815,0,263.815,0,0,6286.9,0,1678.2,0,7965.1,0,0,2509.83,0,0,0,2509.83,0,7965.1,0,4028.88,11994,0,1,0,19721.3,0,0,0,19721.3,15.4,63.7
6349,1,200.105,0,0,1321.07,-11.5912,1132.56,14700,1,401.648,1132.56,61.4007,2607.79,-142.175,3542.27,14700,20000,2789.66,76.2219,0,0,789.061,-22.1471,734.986,200,1,3.74513,0,0,11.5119,-0.108431,7.87523,2909,1,54.473,0,0,301.229,-5.42154,252.177,449,1,8.40783,0,0,275.327,-2.29873,269.218,10297.6,199.364,529.27,126.505,12290.1,-151.152,12897.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,186.999,0,186.999,0,0,3872.18,0,673.169,0,4545.35,0,0,1132.56,0,0,0,1132.56,0,4545.35,0,2607.79,7153.14,0,1,0,20972.8,0,0,0,20972.8,15.4,63.7
6349,1,202.94,0,0,1224.59,-11.2559,1032.91,14700,1,361.744,1032.91,64.0436,1231.33,84.8316,1881.71,14700,20000,2789.66,68.6492,0,0,1548.95,18.3786,1461.92,200,1,3.09623,0,0,7.50826,-0.105294,4.51733,2909,1,45.0346,0,0,196.466,-5.26471,156.696,449,1,6.95103,0,0,179.572,-2.23223,174.854,10297.6,187.677,336.067,130.681,7716.44,-146.78,8142.29,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,279.356,0,279.356,0,0,2230.57,0,506.302,0,2736.87,0,0,1032.91,0,0,0,1032.91,0,2736.87,0,1231.33,3968.2,0,1,0,13851.8,0,0,0,13851.8,15.4,63.7
6349,1,202.301,0,0,516.241,18.6531,295.287,14459.2,1,393.732,295.287,64.9509,326.783,326.06,271.46,14459.2,19936.6,2789.66,74.7197,0,0,416.675,33.629,308.327,200,1,2.90294,0,0,5.40948,0.174491,2.33204,2909,1,42.2233,0,0,141.548,8.72455,90.6001,449,1,6.51711,0,0,129.377,3.69921,119.16,10297.6,178.673,212.093,123.415,5387.78,243.24,5301.37,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,205.106,0,205.106,0,0,585.664,0,850.992,0,1436.66,0,0,295.287,0,0,0,295.287,0,1436.66,0,326.783,1763.44,0,1,0,7578.24,0,0,0,7578.24,15.4,63.7
6349,1,209.311,0,0,275.815,26.7814,39.7219,14102.4,1,377.425,39.7219,64.7464,225.157,280.794,271.46,14102.4,19693.3,2789.66,72.8179,0,0,125.353,26.2594,26.2762,200,1,3.29499,0,0,3.88868,0.250528,0.343161,2909,1,47.9257,0,0,101.754,12.5264,41.3018,449,1,7.39726,0,0,93.0043,5.31118,80.2959,10297.6,177.615,121.941,120.643,2557.29,349.235,2273.02,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,120.107,0,120.107,0,0,613.449,0,1306.28,0,1919.72,0,0,39.7219,0,0,0,39.7219,0,1919.72,0,225.157,2144.88,0,1,0,4564.29,0,0,0,4564.29,15.4,63.7
6349,1,189.229,0,0,873.216,18.8075,665.179,14700,1,257.665,665.179,72.7231,1780.57,105.68,1250.84,14700,20000,2789.66,50.9698,0,0,120.019,-0.950883,70.0004,200,1,3.61763,0,0,10.5977,0.175936,6.80413,2909,1,52.6184,0,0,277.306,8.79678,215.891,449,1,8.12157,0,0,253.461,3.72983,241.61,10297.6,156.198,464.305,141.548,3228.22,245.254,3432.62,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,131.291,0,131.291,0,0,1610.92,0,1379.97,0,2990.88,0,0,665.179,0,0,0,665.179,0,2990.88,0,1780.57,4771.45,0,1,0,8405.37,0,0,0,8405.37,15.4,63.7
6349,1,206.059,0,0,1096.8,-37.1237,927.868,14700,1,343.584,927.868,69.9997,688.415,130.686,1212.01,14700,20000,2789.66,65.2028,0,0,111.948,29.0545,17.6908,200,1,3.38209,0,0,12.0238,-0.347275,8.98901,2909,1,49.1925,0,0,314.624,-17.3637,282.795,449,1,7.5928,0,0,287.57,-7.36223,287.339,10297.6,164.101,579.123,148.072,2884.55,-484.101,3931.74,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,108.615,0,108.615,0,0,1477.42,0,1154.23,0,2631.66,0,0,927.868,0,0,0,927.868,0,2631.66,0,688.415,3320.07,0,1,0,7378.12,0,0,0,7378.12,15.4,63.7
6349,1,163.81,0,0,1459.49,-38.3273,1334,14700,1,373.123,1334,76.2253,403.889,131.587,1309.41,14700,20000,2789.66,70.8085,0,0,339.402,26.9849,241.608,200,1,3.33605,0,0,11.9539,-0.358534,8.97641,2909,1,48.5228,0,0,312.794,-17.9267,282.198,449,1,7.48942,0,0,285.898,-7.60093,286.009,10297.6,169.705,577.184,152.716,3126.04,-499.797,4186.03,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,130.044,0,130.044,0,0,1660.94,0,5726.35,0,7387.29,0,0,1334,0,0,0,1334,0,7387.29,0,403.889,7791.18,0,1,0,12348.9,0,0,0,12348.9,15.4,63.7
6349,1,187.015,0,0,718.183,-0.675832,531.844,14700,1,268.511,531.844,60.5967,286.527,38.068,572.388,14700,20000,2789.66,50.9561,0,0,258.627,-8.91649,216.588,200,1,3.24998,0,0,4.87539,-0.0063221,1.63173,2909,1,47.271,0,0,127.573,-0.316105,80.6178,449,1,7.29621,0,0,116.603,-0.134029,109.441,10297.6,143.075,191.69,131.308,1260.14,-8.81301,1448.87,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,41.6945,0,41.6945,0,0,954.146,0,365.027,0,1319.17,0,0,531.844,0,0,0,531.844,0,1319.17,0,286.527,1605.7,0,1,0,3312.85,0,0,0,3312.85,15.4,63.7
6300.38,1,161.632,0,0,128.751,-11.3968,27.139,14213.6,1,340.513,27.139,69.7116,57.8146,499.101,271.46,14213.6,19530,2789.66,64.6202,0,0,106.117,27.6445,13.8527,197.723,1,3.0877,0,0,0.70411,-0.106612,0,2875.27,1,44.9106,0,0,18.4242,-5.33061,12.579,449,1,6.93189,0,0,16.84,-2.26018,12.1683,10297.6,174.083,24.7473,146.781,1744.34,-148.617,1890.41,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,54.6686,0,54.6686,0,0,553.949,0,404.675,0,958.624,0,0,27.139,0,0,0,27.139,0,958.624,0,57.8146,1016.44,0,1,0,2975.37,0,0,0,2975.37,15.4,63.7
6203.5,1,195.784,0,0,83.4345,-42.6133,27.139,13699.3,1,336.921,27.139,61.4104,22.7499,529.896,271.46,13699.3,19017.3,2683.93,66.1266,0,0,15.2642,41.2852,13.58,195.446,1,2.98411,0,0,0.30865,-0.398628,0,2847.3,1,43.3945,0,0,8.07625,-19.9314,12.579,449,1,6.77647,0,0,7.38179,-8.4509,9.05623,10297.6,165.004,21.6352,144.324,399.04,-555.687,955.682,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,17.1776,0,17.1776,0,0,656.337,0,485.604,0,1141.94,0,0,27.139,0,0,0,27.139,0,1141.94,0,22.7499,1164.69,0,1,0,2151.13,0,0,0,2151.13,15.4,63.7
6008.29,1,182.174,0,0,44.054,29.9528,27.139,13322.3,1,281.924,27.139,74.3861,13.0688,339.123,271.46,13322.3,18616.4,2638.11,55.2338,0,0,30.6117,12.1731,9.03,192.289,1,3.06886,0,0,0.19218,0.280195,0,2786.61,1,44.7077,0,0,5.0287,14.0097,7,440.606,1,7.05011,0,0,4.5963,5.94013,0,10141.6,157.784,7,162.106,239.342,390.592,25.85,2460.63,1814.57,3787.75,2078.61,35441.7,0,0,0,0,8.15392,0,8.15392,0,0,654.355,0,954.259,0,1608.61,0,0,27.139,0,0,0,27.139,0,1608.61,0,13.0688,1621.68,0,1,0,1664.72,0,0,0,1664.72,15.4,63.7
5839.16,1,189.6,0,0,47.2935,-0.314885,27.139,12890.9,1,311.092,27.139,69.2154,7.49545,387.794,271.46,12890.9,18181.3,2568.58,61.6031,0,0,22.6013,21.4974,9.03,189.875,1,2.67805,0,0,0.26122,-0.0029456,0,2751.28,1,38.8096,0,0,6.83514,-0.14728,3.5,440.78,1,6.1364,0,0,6.2474,-0.0624467,0,10297.6,157.224,3.5,155.936,376.618,-4.10617,217.158,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,7.20806,0,7.20806,0,0,591.76,0,730.778,0,1322.54,0,0,27.139,0,0,0,27.139,0,1322.54,0,7.49545,1330.03,0,1,0,1563.43,0,0,0,1563.43,15.4,63.7
5639.43,1,237.593,0,0,33.2074,-31.7964,27.139,12633.9,1,253.018,27.139,72.0366,18.9774,127.541,271.46,12633.9,17904.4,2539.79,50.4152,0,0,11.5168,-19.1423,9.03,187.1,1,3.27348,0,0,0.2004,-0.29744,0,2720.47,1,47.4325,0,0,5.24374,-14.872,3.5,444.279,1,7.59909,0,0,4.79285,-6.30573,0,10297.6,180.275,3.5,153.326,308.839,-414.632,700.022,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,45.7353,0,45.7353,0,0,625.52,0,24.0808,0,649.601,0,0,27.139,0,0,0,27.139,0,649.601,0,18.9774,668.578,0,1,0,1423.37,0,0,0,1423.37,15.4,63.7
5513.81,1,172.861,0,0,64.4024,-9.97936,27.139,12284.5,1,313.532,27.139,92.6257,1.86437,206.257,271.46,12284.5,17584.2,2454.1,63.0293,0,0,8.0517,21.6876,9.03,185.093,1,2.55806,0,0,0.4577,-0.0933523,0,2696.42,1,37.1947,0,0,11.9766,-4.66762,3.5,449,1,6.07426,0,0,10.9467,-1.97907,2.13053,10297.6,127.551,5.63053,185.516,647.297,-130.133,841.025,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,31.9608,0,31.9608,0,0,556.685,0,35.7227,0,592.407,0,0,27.139,0,0,0,27.139,0,592.407,0,1.86437,594.272,0,1,0,1476.29,0,0,0,1476.29,15.4,63.7
5514.03,1,175.042,0,0,227.557,25.1593,27.139,12387.6,1,337.189,27.139,67.3899,287.131,-657.648,271.46,12387.6,17911.8,2407.76,67.3607,0,0,19.8545,-10.1982,9.03,182.806,1,2.87005,0,0,0.81828,0.235353,0,2653.75,1,41.8106,0,0,21.4116,11.7677,10.5,449,1,6.96219,0,0,19.5704,4.98949,7.61876,10297.6,161.064,18.1188,138.175,1483.15,328.082,1150.29,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,169.344,0,169.344,0,0,625.424,0,391.544,0,1016.97,0,0,27.139,0,0,0,27.139,0,1016.97,0,287.131,1304.1,0,1,0,2632.77,0,0,0,2632.77,15.4,63.7
5559.48,1,193.543,0,0,276.213,10.0827,27.139,12377.6,1,327.616,27.139,68.2403,121.359,-532.854,271.46,12377.6,18072.3,2365.79,63.6781,0,0,23.8192,-6.91972,9.03,180.783,1,2.92545,0,0,0.99751,0.0943191,0,2620.09,1,42.4681,0,0,26.1014,4.71595,12.579,449,1,7.18537,0,0,23.857,1.99956,14.6721,10297.6,129.66,27.2511,144.842,2333.28,131.481,2244.24,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,135.565,0,135.565,0,0,651.733,0,576.476,0,1228.21,0,0,27.139,0,0,0,27.139,0,1228.21,0,121.359,1349.57,0,1,0,3738.4,0,0,0,3738.4,15.4,63.7
5485.23,1,186.145,0,0,162.367,23.3338,27.139,12111.5,1,337.819,27.139,75.4526,83.3007,16.5125,271.46,12111.5,17898.5,2357.62,64.5692,0,0,60.7239,-4.70512,9.03,178.383,1,3.06558,0,0,0.88334,0.218277,0,2575.28,1,44.4294,0,0,23.114,10.9138,12.579,449,1,7.61379,0,0,21.1264,4.62747,8.88518,10297.6,130.326,21.4642,155.899,2074.05,304.278,1816.81,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,237.179,0,237.179,0,0,639.273,0,2500.63,0,3139.9,0,0,27.139,0,0,0,27.139,0,3139.9,0,83.3007,3223.2,0,1,0,5286.22,0,0,0,5286.22,15.4,63.7
5494.43,1,200.442,0,0,178.969,-57.8131,27.139,11848.8,1,356.451,27.139,75.638,151.928,33.3708,271.46,11848.8,17754.6,2342.64,69.3866,0,0,75.4492,12.0147,9.03,177.213,1,2.92991,0,0,1.21947,-0.540815,0,2579.35,1,42.2985,0,0,31.9095,-27.0407,12.579,449,1,7.37475,0,0,29.1657,-11.4653,33.2562,10297.6,134.6,45.8352,152.532,2900.6,-753.896,3718.27,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,283.552,0,283.552,0,0,652.027,0,2870.3,0,3522.32,0,0,27.139,0,0,0,27.139,0,3522.32,0,151.928,3674.25,0,1,0,7685.1,0,0,0,7685.1,15.4,63.7
5293.88,1,181.649,0,0,30.0247,21.7848,27.139,11577.8,1,354.775,27.139,84.2195,83.0326,-3.29733,271.46,11577.8,17597.1,2290.69,70.1428,0,0,42.2732,15.0425,9.03,174.241,1,2.91927,0,0,0.1509,0.203787,0,2518.04,1,42.4902,0,0,3.94858,10.1893,12.579,440.892,1,7.39648,0,0,3.60905,4.32028,0,10297.6,152.112,12.579,156.173,1199.3,284.079,931.861,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,104.2,0,104.2,0,0,676.006,0,1642.98,0,2318.99,0,0,27.139,0,0,0,27.139,0,2318.99,0,83.0326,2402.02,0,1,0,3447.11,0,0,0,3447.11,15.4,63.7
5240.54,1,178.252,0,0,143.214,-8.83624,27.139,11387.8,1,330.059,27.139,76.3234,221.676,-5.57946,271.46,11387.8,17516.3,2197.94,65.3032,0,0,11.9407,30.3625,9.03,172.312,1,2.9674,0,0,0.95514,-0.0826589,0,2500.78,1,42.8834,0,0,24.9928,-4.13295,3.5,449,1,7.50859,0,0,22.8438,-1.75237,8.97983,10297.6,145.62,12.4798,146.409,1532.06,-115.227,1660.56,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,105.934,0,105.934,0,0,675.132,0,546.435,0,1221.57,0,0,27.139,0,0,0,27.139,0,1221.57,0,221.676,1443.24,0,1,0,3218.77,0,0,0,3218.77,15.4,63.7
5064.62,1,184.709,0,0,42.924,6.99616,27.139,11072.2,1,322.713,27.139,74.896,67.2206,152.451,271.46,11072.2,17254.5,2122.84,62.2862,0,0,6.24732,10.0288,9.03,170.105,1,2.68719,0,0,0.54594,0.0654458,0,2460.22,1,38.9997,0,0,14.2854,3.27229,12.579,449,1,7.00214,0,0,13.0571,1.38745,4.66747,10297.6,142.859,17.2465,145.134,1535.03,91.2314,1463.32,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,58.198,0,58.198,0,0,647.054,0,234.514,0,881.568,0,0,27.139,0,0,0,27.139,0,881.568,0,67.2206,948.789,0,1,0,2479.34,0,0,0,2479.34,15.4,63.7
4987.44,1,179.679,0,0,130.795,1.15812,27.139,10742,1,387.512,27.139,68.8689,124.127,84.8693,271.46,10742,17061,2258.92,74.2965,0,0,194.408,-24.9958,9.03,168.238,1,2.79795,0,0,0.94214,0.0108337,0,2431.28,1,40.4667,0,0,24.6526,0.541685,12.579,449,1,7.38533,0,0,22.5328,0.229674,14.9178,10297.6,159.264,27.4968,158.158,4727.87,15.1022,4739.16,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,91.3011,0,91.3011,0,0,645.949,0,209.555,0,855.503,0,0,27.139,0,0,0,27.139,0,855.503,0,124.127,979.631,0,1,0,5819.12,0,0,0,5819.12,15.4,63.7
4802.28,1,183.375,0,0,28.5305,3.17696,27.139,10407.7,1,246.062,27.139,61.1015,64.3075,360.835,271.46,10407.7,16669.5,2223.64,51.744,0,0,54.1119,28.6141,9.03,166.188,1,2.3542,0,0,0.33385,0.029719,0,2391.93,1,34.0215,0,0,8.73568,1.48595,12.579,449,1,6.28296,0,0,7.98452,0.630043,1.07152,10297.6,172.139,13.6505,166.908,4567.25,41.4283,4534.24,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,199.371,0,199.371,0,0,728.618,0,411.633,0,1140.25,0,0,27.139,0,0,0,27.139,0,1140.25,0,64.3075,1204.56,0,1,0,5947.2,0,0,0,5947.2,15.4,63.7
4636.22,1,187.731,0,0,75.1434,26.3312,27.139,9925.4,1,357.364,27.139,62.3584,45.9584,430.391,271.46,9925.4,16228,2163.83,76.3521,0,0,60.0995,34.5354,9.03,164.099,1,2.72337,0,0,0.88037,0.246316,0,2356.46,1,39.1973,0,0,23.0365,12.3158,7,449,1,7.35789,0,0,21.0556,5.2219,8.47582,10297.6,152.914,15.4758,161.399,5694.26,343.365,5374.85,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,124.548,0,124.548,0,0,566.267,0,242.963,0,809.23,0,0,27.139,0,0,0,27.139,0,809.23,0,45.9584,855.189,0,1,0,6363.62,0,0,0,6363.62,15.4,63.7
4673.99,1,202.266,0,0,298.612,31.436,27.139,9895.67,1,356.052,27.139,63.8399,518.413,-160.902,271.46,9895.67,16400.5,2180.71,77.6224,0,0,53.8974,-49.6356,9.03,167.929,1,2.72393,0,0,6.84774,0.294069,0,2469.24,1,39.1157,0,0,179.183,14.7035,12.579,449,1,7.45311,0,0,163.775,6.23427,150.088,10297.6,153.846,162.667,170.783,10077.7,409.933,9847.35,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,525.373,0,525.373,0,0,700.809,0,809.621,0,1510.43,0,0,27.139,0,0,0,27.139,0,1510.43,0,518.413,2028.84,0,1,0,12410.6,0,0,0,12410.6,15.4,63.7
4578.83,1,165.332,0,0,91.6884,-5.62101,27.139,9685.55,1,301.952,27.139,67.8985,189.361,67.6342,271.46,9685.55,16254,2159.82,66.541,0,0,42.0265,-12.6553,9.03,167.083,1,2.92029,0,0,2.02268,-0.0525819,0,2469.28,1,42.9403,0,0,52.9268,-2.62909,12.579,449,1,7.80815,0,0,48.3758,-1.11474,41.6824,10297.6,159.073,54.2614,176.219,5455.61,-73.2992,5600.31,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,243.102,0,243.102,0,0,692.306,0,4.06337,0,696.369,0,0,27.139,0,0,0,27.139,0,696.369,0,189.361,885.731,0,1,0,6738.18,0,0,0,6738.18,15.4,63.7
